4.411,6321.01,-828.039,5495.25,507.1,100.485
4.421,6297.78,-804.809,5495.21,505.237,107.672
4.431,6279.02,-786.042,5494.51,503.732,117.641
4.441,6267.65,-774.674,5493.82,502.82,130.293
4.451,6260.64,-767.668,5493.65,502.257,141.975
4.461,6252.27,-759.304,5493.96,501.586,153.43
4.471,6240.97,-747.998,5494.18,500.679,162.979
4.481,6229.23,-736.26,5494.04,499.738,171.678
4.491,6221.32,-728.346,5493.51,499.103,176.904
4.501,6219.18,-726.203,5492.96,498.931,179.739
4.511,6221.77,-728.798,5492.54,499.139,180.685
4.521,6227.91,-734.936,5492.23,499.632,177.96
4.531,6236.68,-743.707,5492,500.335,173.417
4.541,6246.65,-753.677,5492,501.135,167.407
4.551,6255.16,-762.189,5492.23,501.818,160.622
4.561,6261.48,-768.513,5492.39,502.325,153.369
4.571,6267.02,-774.053,5492.42,502.77,144.73
4.581,6272.64,-779.669,5492.41,503.22,134.829
4.591,6278.45,-785.478,5492.35,503.686,124.44
4.601,6285.89,-792.92,5492.13,504.283,113.444
4.611,6295.13,-802.159,5492.01,505.024,102.541
4.621,6304.3,-811.334,5492.15,505.76,92.9854
4.631,6310.54,-817.568,5492.51,506.26,85.5631
4.641,6313.12,-820.155,5492.87,506.468,81.5403
4.651,6312.65,-819.681,5493.11,506.43,80.0612
4.661,6310.23,-817.258,5493.29,506.236,82.4858
4.671,6306.24,-813.266,5493.41,505.915,84.7977
4.681,6301.89,-808.917,5493.39,505.567,88.0348
4.691,6298.3,-805.329,5493.29,505.279,89.7735
4.701,6295.44,-802.467,5493.24,505.049,92.3225
4.711,6292.02,-799.046,5493.39,504.775,95.1079
4.721,6286.2,-793.232,5493.68,504.308,97.0061
4.731,6278.12,-785.145,5493.83,503.659,98.2899
4.741,6270.02,-777.047,5493.7,503.01,101.093
4.751,6264.99,-772.018,5493.26,502.607,104.5
4.761,6265.39,-772.411,5492.67,502.638,105.585
4.771,6270.85,-777.876,5492.29,503.076,104.406
4.781,6277.48,-784.515,5492.4,503.609,101.657
4.791,6280.49,-787.525,5492.93,503.85,98.3819
4.801,6277.69,-784.716,5493.47,503.625,94.786
4.811,6270.89,-777.914,5493.74,503.079,92.1697
4.821,6263.29,-770.317,5493.68,502.47,89.4971
4.831,6257.61,-764.638,5493.41,502.014,86.8086
4.841,6254.28,-761.311,5493.27,501.747,84.8495
4.851,6250.16,-757.195,5493.53,501.417,83.6047
4.861,6241.52,-748.554,5494.1,500.724,84.5018
4.871,6227.58,-734.607,5494.47,499.605,85.6898
4.881,6215.72,-722.744,5493.73,498.654,86.5581
4.891,6215.89,-722.918,5492.35,498.668,86.1195
4.901,6226.59,-733.623,5491.7,499.526,83.7832
4.911,6238.09,-745.125,5492.04,500.448,81.7927
4.921,6242.17,-749.215,5493.06,500.776,79.2616
4.931,6235.01,-742.042,5494.02,500.201,77.2274
4.941,6231.49,-738.506,5492.16,499.919,79.2575
4.951,6258.04,-765.072,5489.25,502.049,80.8408
4.961,6294.3,-801.34,5489.79,504.958,81.0436
4.971,6318.27,-825.302,5491.15,506.881,80.7925
4.981,6331.03,-838.063,5492.08,507.905,79.8181
4.991,6336.05,-843.083,5492.74,508.307,80.1492
5.001,6335.88,-842.909,5493.14,508.294,80.1706
5.011,6333.25,-840.279,5493.27,508.083,80.6709
